user_type,operating_system,lobby_sessions,gameplay_session_rate,avg_gameplay_events_per_session,promo_click_session_rate,avg_promo_clicks_per_session,pct_sessions_with_scroll,pct_sessions_with_search,pct_sessions_deposit_window,pct_sessions_deposit_success,median_time_to_first_gameplay_sec,p75_time_to_first_gameplay_sec
RETURNING_USER,Android,64640,0.59354888613861367,2.24532797029703,0.066785272277227747,0.0902382425742574,0.48603032178217825,0.073762376237623772,0.20081992574257421,0.28398824257425759,15.519456,47.050175
RETURNING_USER,iOS,41602,0.67775587712129226,3.1090572568626511,0.036392481130714867,0.049228402480649962,0.521008605355512,0.087447718859670218,0.21321090332195566,0.31231671554252205,9.901982,17.16407
NEW_USER,Android,35168,0.5603673794358508,1.9891947224749769,0.076802775250227481,0.10862147406733391,0.3364137852593268,0.093636260236578714,0.25585759781619666,0.31312556869881719,16.893278,52.344106
NEW_USER,iOS,21187,0.69056496908481624,3.1417378581205462,0.049653089158446226,0.07514041629300991,0.41265870581016662,0.11134186057488085,0.25237173738613311,0.34733563033935916,10.502935,20.187111
